karate,0.4,degree,2,0.0004778,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.4,degree,3,0.0004578,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.4,degree,4,0.0004818,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.5,degree,0,0.0019991,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.5,degree,1,0.0005212,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.5,degree,2,0.000519,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.5,degree,3,0.0005188,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.5,degree,4,0.0005164,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.6,degree,0,0.0008671,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.6,degree,1,0.0005767,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.6,degree,2,0.0005846,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.6,degree,3,0.0005744,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.6,degree,4,0.0006971,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.7,degree,0,0.0010848,0.3942308,0.5141324,0.3964286,0.4506024,4
karate,0.7,degree,1,0.000622,0.4020381,0.5683801,0.5665991,0.5905529,3
karate,0.7,degree,2,0.0007248,0.4155983,0.4976792,0.3896552,0.4292907,4
karate,0.7,degree,3,0.0006063,0.3942308,0.5141324,0.3964286,0.4506024,4
karate,0.7,degree,4,0.0006359,0.4155983,0.4976792,0.3896552,0.4292907,4
karate,0.8,degree,0,0.000936,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.8,degree,1,0.0006492,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.8,degree,2,0.0007391,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.8,degree,3,0.0007532,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.8,degree,4,0.0006754,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.9,degree,0,0.0011327,0.4151052,0.6000111,0.406106,0.5088641,4
karate,0.9,degree,1,0.0007093,0.4151052,0.6000111,0.406106,0.5088641,4
karate,0.9,degree,2,0.000689,0.4008054,0.5005092,0.3081481,0.4171146,5
karate,0.9,degree,3,0.0007362,0.4151052,0.6000111,0.406106,0.5088641,4
karate,0.9,degree,4,0.0006974,0.4151052,0.6000111,0.406106,0.5088641,4
karate,1.0,degree,0,0.0003226,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,degree,1,0.0002682,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,degree,2,0.000272,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,degree,3,0.0002534,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,degree,4,0.0002408,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,0.0,eigenvector,0,0.0002542,0.3325937,0.4260298,0.5014245,0.4187867,3
karate,0.0,eigenvector,1,0.0002432,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.0,eigenvector,2,0.000241,0.0,0.0,0.3333333,0.0,1
karate,0.0,eigenvector,3,0.0002458,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.0,eigenvector,4,0.0003026,0.0,0.0,0.3333333,0.0,1
karate,0.1,eigenvector,0,0.0016606,-0.0237508,0.0504515,0.3955556,0.0,2
karate,0.1,eigenvector,1,0.0008092,0.1157955,0.2639164,0.6780303,0.1310212,3
karate,0.1,eigenvector,2,0.0007641,0.1157955,0.2639164,0.6780303,0.1310212,3
karate,0.1,eigenvector,3,0.0010712,-0.0237508,0.0504515,0.3955556,0.0,2
karate,0.1,eigenvector,4,0.0009065,-0.0237508,0.0504515,0.3955556,0.0,2
karate,0.2,eigenvector,0,0.0010071,0.3036654,0.3169932,0.7895668,0.3274021,2
karate,0.2,eigenvector,1,0.0008185,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.2,eigenvector,2,0.0008347,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.2,eigenvector,3,0.0009046,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.2,eigenvector,4,0.0008142,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,eigenvector,0,0.0011311,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,eigenvector,1,0.0011482,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,eigenvector,2,0.0009043,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,eigenvector,3,0.001044,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,eigenvector,4,0.000936,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,eigenvector,0,0.0012634,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,eigenvector,1,0.0009685,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,eigenvector,2,0.0018325,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,eigenvector,3,0.0009429,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,eigenvector,4,0.0009751,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.5,eigenvector,0,0.0012772,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.5,eigenvector,1,0.0011473,0.3598784,0.7431979,0.6262626,0.7815992,3
karate,0.5,eigenvector,2,0.0012674,0.3598784,0.7431979,0.6262626,0.7815992,3
karate,0.5,eigenvector,3,0.0010149,0.3598784,0.7431979,0.6262626,0.7815992,3
karate,0.5,eigenvector,4,0.0011342,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.6,eigenvector,0,0.0013528,0.3587278,0.6038419,0.6053922,0.6778043,3
karate,0.6,eigenvector,1,0.00123,0.3715483,0.6896962,0.6262255,0.7708831,3
karate,0.6,eigenvector,2,0.0010328,0.3715483,0.6896962,0.6262255,0.7708831,3
karate,0.6,eigenvector,3,0.001097,0.3715483,0.6896962,0.6262255,0.7708831,3
karate,0.6,eigenvector,4,0.001049,0.3715483,0.6896962,0.6262255,0.7708831,3
karate,0.7,eigenvector,0,0.0014565,0.3587278,0.6038419,0.6053922,0.6778043,3
karate,0.7,eigenvector,1,0.0012214,0.3587278,0.6038419,0.6053922,0.6778043,3
karate,0.7,eigenvector,2,0.0010819,0.3587278,0.6038419,0.6053922,0.6778043,3
karate,0.7,eigenvector,3,0.0010543,0.3587278,0.6038419,0.6053922,0.6778043,3
karate,0.7,eigenvector,4,0.0010712,0.3587278,0.6038419,0.6053922,0.6778043,3
karate,0.8,eigenvector,0,0.001487,0.3598784,0.7431979,0.6262626,0.7815992,3
karate,0.8,eigenvector,1,0.0011394,0.3636588,0.6226104,0.6041667,0.676893,3
karate,0.8,eigenvector,2,0.0011179,0.3636588,0.6226104,0.6041667,0.676893,3
karate,0.8,eigenvector,3,0.0011041,0.3726989,0.8314524,0.6464646,0.8818488,3
karate,0.8,eigenvector,4,0.0011175,0.3598784,0.7431979,0.6262626,0.7815992,3
karate,0.9,eigenvector,0,0.0015862,0.3889711,0.5174079,0.4084052,0.495523,4
karate,0.9,eigenvector,1,0.0011797,0.3889711,0.5174079,0.4084052,0.495523,4
karate,0.9,eigenvector,2,0.0011985,0.3889711,0.5174079,0.4084052,0.495523,4
karate,0.9,eigenvector,3,0.0011854,0.3889711,0.5174079,0.4084052,0.495523,4
karate,0.9,eigenvector,4,0.0011437,0.3889711,0.5174079,0.4084052,0.495523,4
karate,1.0,eigenvector,0,0.000366,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,eigenvector,1,0.000273,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,eigenvector,2,0.000402,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,eigenvector,3,0.0002511,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,eigenvector,4,0.0002377,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,0.0,betweenness,0,0.0002518,0.3325937,0.4260298,0.5014245,0.4187867,3
karate,0.0,betweenness,1,0.000247,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.0,betweenness,2,0.0003047,0.0,0.0,0.3333333,0.0,1
karate,0.0,betweenness,3,0.0002456,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.0,betweenness,4,0.0002956,0.0,0.0,0.3333333,0.0,1
karate,0.1,betweenness,0,0.0023997,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.1,betweenness,1,0.0019343,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.1,betweenness,2,0.001687,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.1,betweenness,3,0.0019102,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.1,betweenness,4,0.0015845,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.2,betweenness,0,0.0021527,0.3175542,0.5755631,0.9116883,0.6681803,2
karate,0.2,betweenness,1,0.0016382,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.2,betweenness,2,0.0017934,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.2,betweenness,3,0.0017786,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.2,betweenness,4,0.0017219,0.3175542,0.5755631,0.9116883,0.6681803,2
karate,0.3,betweenness,0,0.0019488,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,betweenness,1,0.0016904,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,betweenness,2,0.0018339,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,betweenness,3,0.0016906,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,betweenness,4,0.002039,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,betweenness,0,0.0022774,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,betweenness,1,0.0019739,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,betweenness,2,0.0017605,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,betweenness,3,0.0017045,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,betweenness,4,0.0017459,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.5,betweenness,0,0.0019164,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.5,betweenness,1,0.0017745,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.5,betweenness,2,0.0017841,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.5,betweenness,3,0.0017765,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.5,betweenness,4,0.0018106,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.6,betweenness,0,0.0024526,0.3874918,0.705338,0.6028022,0.7092353,3
karate,0.6,betweenness,1,0.0020392,0.3874918,0.705338,0.6028022,0.7092353,3
karate,0.6,betweenness,2,0.0019922,0.3874918,0.705338,0.6028022,0.7092353,3
karate,0.6,betweenness,3,0.0020363,0.3874918,0.705338,0.6028022,0.7092353,3
karate,0.6,betweenness,4,0.0021584,0.3874918,0.705338,0.6028022,0.7092353,3
karate,0.7,betweenness,0,0.002425,0.3942308,0.5141324,0.5026455,0.4506024,4
karate,0.7,betweenness,1,0.0018935,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.7,betweenness,2,0.0018871,0.3942308,0.5141324,0.3964286,0.4506024,4
karate,0.7,betweenness,3,0.0018735,0.3942308,0.5141324,0.3964286,0.4506024,4
karate,0.7,betweenness,4,0.0018589,0.3942308,0.5141324,0.5026455,0.4506024,4
karate,0.8,betweenness,0,0.0022089,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.8,betweenness,1,0.0023165,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.8,betweenness,2,0.0018735,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.8,betweenness,3,0.0019298,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.8,betweenness,4,0.0020275,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.9,betweenness,0,0.0023785,0.4151052,0.6000111,0.406106,0.5088641,4
karate,0.9,betweenness,1,0.0019851,0.4155983,0.4976792,0.3896552,0.4292907,4
karate,0.9,betweenness,2,0.0020437,0.4151052,0.6000111,0.406106,0.5088641,4
karate,0.9,betweenness,3,0.0019984,0.4151052,0.6000111,0.406106,0.5088641,4
karate,0.9,betweenness,4,0.0019453,0.4008054,0.5005092,0.3081481,0.4171146,5
karate,1.0,betweenness,0,0.0003383,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,betweenness,1,0.0002642,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,betweenness,2,0.0003488,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,betweenness,3,0.0002494,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,betweenness,4,0.000272,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,0.0,closeness,0,0.0002508,0.3325937,0.4260298,0.5014245,0.4187867,3
karate,0.0,closeness,1,0.0002446,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.0,closeness,2,0.0002465,0.0,0.0,0.3333333,0.0,1
karate,0.0,closeness,3,0.0002453,0.3523176,0.7323776,0.9409722,0.771725,2
karate,0.0,closeness,4,0.0004268,0.0,0.0,0.3333333,0.0,1
karate,0.1,closeness,0,0.0013511,-0.0237508,0.0504515,0.3955556,0.0,2
karate,0.1,closeness,1,0.0006299,0.1157955,0.2639164,0.6780303,0.1310212,3
karate,0.1,closeness,2,0.0010562,0.1157955,0.2639164,0.6780303,0.1310212,3
karate,0.1,closeness,3,0.0007586,-0.0237508,0.0504515,0.3955556,0.0,2
karate,0.1,closeness,4,0.0007627,-0.0237508,0.0504515,0.3955556,0.0,2
karate,0.2,closeness,0,0.0010562,0.1710224,0.3226181,0.7509158,0.1975468,3
karate,0.2,closeness,1,0.0007055,0.2898586,0.5476099,0.545584,0.5111111,4
karate,0.2,closeness,2,0.0006909,0.2898586,0.5476099,0.545584,0.5111111,4
karate,0.2,closeness,3,0.0006967,0.1710224,0.3226181,0.7509158,0.1975468,3
karate,0.2,closeness,4,0.0006747,0.2898586,0.5476099,0.545584,0.5111111,4
karate,0.3,closeness,0,0.0009744,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,closeness,1,0.0008388,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,closeness,2,0.0008998,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,closeness,3,0.0007722,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.3,closeness,4,0.0007644,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,closeness,0,0.0010459,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,closeness,1,0.0008476,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,closeness,2,0.0010138,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,closeness,3,0.0007942,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.4,closeness,4,0.0009356,0.3717949,0.677243,0.9411765,0.7716263,2
karate,0.5,closeness,0,0.0011747,0.3714661,0.8371695,0.9705628,0.8822575,2
karate,0.5,closeness,1,0.000859,0.3714661,0.8371695,0.9705628,0.8822575,2
karate,0.5,closeness,2,0.0008934,0.3714661,0.8371695,0.9705628,0.8822575,2
karate,0.5,closeness,3,0.0008667,0.3714661,0.8371695,0.9705628,0.8822575,2
karate,0.5,closeness,4,0.000844,0.3714661,0.8371695,0.9705628,0.8822575,2
karate,0.6,closeness,0,0.0012667,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.6,closeness,1,0.0008864,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.6,closeness,2,0.0008945,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.6,closeness,3,0.000999,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.6,closeness,4,0.0008819,0.3806706,0.586559,0.8178571,0.6118493,3
karate,0.7,closeness,0,0.001487,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.7,closeness,1,0.0009093,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.7,closeness,2,0.0009279,0.3990796,0.6912494,0.5857143,0.6841418,3
karate,0.7,closeness,3,0.000895,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.7,closeness,4,0.000901,0.3806706,0.586559,0.5756303,0.6118493,3
karate,0.8,closeness,0,0.0012631,0.4020381,0.5683801,0.5665991,0.5905529,3
karate,0.8,closeness,1,0.0010121,0.4020381,0.5683801,0.5665991,0.5905529,3
karate,0.8,closeness,2,0.0009961,0.4020381,0.5683801,0.5665991,0.5905529,3
karate,0.8,closeness,3,0.000998,0.4020381,0.5683801,0.5665991,0.5905529,3
karate,0.8,closeness,4,0.0010717,0.3872452,0.5418779,0.3973064,0.4592528,4
karate,0.9,closeness,0,0.0014036,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,0.9,closeness,1,0.0010111,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,0.9,closeness,2,0.0009966,0.4062295,0.4903276,0.2910053,0.3725684,5
karate,0.9,closeness,3,0.0013902,0.4174063,0.592527,0.3964286,0.4830759,4
karate,0.9,closeness,4,0.0010083,0.4174063,0.592527,0.3964286,0.4830759,4
karate,1.0,closeness,0,0.0002668,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,closeness,1,0.0002668,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,closeness,2,0.0002744,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,closeness,3,0.0003166,0.4197896,0.5878497,0.3860837,0.4645911,4
karate,1.0,closeness,4,0.0002344,0.4197896,0.5878497,0.3860837,0.4645911,4
cora,0.0,pagerank,0,0.0438194,0.701163,0.4185902,0.0148768,0.1664858,180
cora,0.0,pagerank,1,0.0352569,0.7115892,0.4137695,0.0156791,0.1702252,172
cora,0.0,pagerank,2,0.0389798,0.7121693,0.4186471,0.0170014,0.1749948,168
cora,0.0,pagerank,3,0.0326838,0.7030746,0.4151847,0.0148066,0.1768731,174
cora,0.0,pagerank,4,0.0388663,0.7090526,0.4183434,0.0173339,0.1830918,169
cora,0.1,pagerank,0,0.0353198,0.6991826,0.4099537,0.0229785,0.2169639,140
cora,0.1,pagerank,1,0.0345004,0.7016241,0.4072629,0.0237606,0.2176544,133
cora,0.1,pagerank,2,0.0304809,0.7076947,0.4172323,0.0263784,0.2291495,130
cora,0.1,pagerank,3,0.0378861,0.6998194,0.4112877,0.0236564,0.2176845,139
cora,0.1,pagerank,4,0.037796,0.7002647,0.4150094,0.0222665,0.2206518,147
cora,0.2,pagerank,0,0.0373719,0.7602642,0.4349541,0.0427709,0.2598996,79
cora,0.2,pagerank,1,0.036556,0.7567348,0.4405455,0.0452756,0.2661599,79
cora,0.2,pagerank,2,0.0363927,0.7530229,0.4350268,0.0447089,0.2600294,80
cora,0.2,pagerank,3,0.0419939,0.7587337,0.442525,0.0481165,0.2705317,77
cora,0.2,pagerank,4,0.0358222,0.7584212,0.439802,0.0482726,0.2678111,77
cora,0.3,pagerank,0,0.0419128,0.7780257,0.4395914,0.066993,0.2634696,56
cora,0.3,pagerank,1,0.0399334,0.7838508,0.4411265,0.0741448,0.2749913,52
cora,0.3,pagerank,2,0.0399375,0.7793987,0.4402129,0.0634049,0.2543868,59
cora,0.3,pagerank,3,0.0395145,0.7770362,0.450042,0.0696988,0.2746258,55
cora,0.3,pagerank,4,0.040611,0.7781706,0.4358632,0.07039,0.2633732,55
cora,0.4,pagerank,0,0.0465829,0.785029,0.429,0.0786763,0.2604583,48
cora,0.4,pagerank,1,0.0876868,0.7829415,0.4309054,0.0755185,0.2553034,51
cora,0.4,pagerank,2,0.0468047,0.7874255,0.4391851,0.0821173,0.2828112,48
cora,0.4,pagerank,3,0.045938,0.7873022,0.4447946,0.0744572,0.2921889,49
cora,0.4,pagerank,4,0.0469863,0.7858074,0.4391692,0.0750731,0.2893082,49
cora,0.5,pagerank,0,0.0524971,0.7949851,0.4521755,0.0871585,0.2825248,44
cora,0.5,pagerank,1,0.0525377,0.7924771,0.445259,0.0843493,0.2785533,44
cora,0.5,pagerank,2,0.0529916,0.7941383,0.4552476,0.0914085,0.2920703,44
cora,0.5,pagerank,3,0.0523655,0.7920955,0.448602,0.0866381,0.28063,44
cora,0.5,pagerank,4,0.0521441,0.7929444,0.457002,0.0873986,0.2874079,47
cora,0.6,pagerank,0,0.0588043,0.7990007,0.4734721,0.1220506,0.3113064,35
cora,0.6,pagerank,1,0.0570259,0.8022402,0.4772419,0.1226583,0.3103743,31
cora,0.6,pagerank,2,0.0575483,0.8028343,0.4830689,0.1404694,0.3209142,31
cora,0.6,pagerank,3,0.0563893,0.80153,0.4696273,0.1141749,0.304133,34
cora,0.6,pagerank,4,0.0587695,0.8023824,0.4747308,0.1167262,0.3073507,32
cora,0.7,pagerank,0,0.0645516,0.805979,0.4726418,0.1494816,0.311823,29
cora,0.7,pagerank,1,0.0631173,0.8066259,0.4825959,0.1328678,0.3177268,30
